ligand_file_name,ligand_SMILES,ligand_stoichiometry,ligand_number_of_atoms,ligand_charge,ligand_multiplicity,ligand_convergence_criteria,ligand_dipole,ligand_molar_mass,ligand_molar_volume,ligand_electronic_spatial_extent,ligand_homo_energy,ligand_lumo_energy,ligand_electronegativity,ligand_hardness,ligand_electrophilicity,ligand_E_scf,ligand_zero_point_correction,ligand_E_thermal_correction,ligand_H_thermal_correction,ligand_G_thermal_correction,ligand_E_zpe,ligand_E,ligand_H,ligand_G,ligand_ES_root_dipole,ligand_ES_root_molar_volume,ligand_ES_root_electronic_spatial_extent,ligand_ES1_transition,ligand_ES1_osc_strength,ligand_ES1_<S**2>,ligand_ES2_transition,ligand_ES2_osc_strength,ligand_ES2_<S**2>,ligand_ES3_transition,ligand_ES3_osc_strength,ligand_ES3_<S**2>,ligand_ES4_transition,ligand_ES4_osc_strength,ligand_ES4_<S**2>,ligand_ES5_transition,ligand_ES5_osc_strength,ligand_ES5_<S**2>,ligand_ES6_transition,ligand_ES6_osc_strength,ligand_ES6_<S**2>,ligand_ES7_transition,ligand_ES7_osc_strength,ligand_ES7_<S**2>,ligand_ES8_transition,ligand_ES8_osc_strength,ligand_ES8_<S**2>,ligand_ES9_transition,ligand_ES9_osc_strength,ligand_ES9_<S**2>,ligand_ES10_transition,ligand_ES10_osc_strength,ligand_ES10_<S**2>,ligand_c_min_atom_number,ligand_c_min_atom,ligand_c_min_atom=N,ligand_c_min_atom=C,ligand_c_min_atom=O,ligand_c_min_Mulliken_charge,ligand_c_min_APT_charge,ligand_c_min_NPA_charge,ligand_c_min_NPA_core,ligand_c_min_NPA_valence,ligand_c_min_NPA_Rydberg,ligand_c_min_NPA_total,ligand_c_min_NMR_shift,ligand_c_min_NMR_anisotropy,ligand_c_min_ES_root_Mulliken_charge,ligand_c_min_ES_root_NPA_charge,ligand_c_min_ES_root_NPA_core,ligand_c_min_ES_root_NPA_valence,ligand_c_min_ES_root_NPA_Rydberg,ligand_c_min_ES_root_NPA_total,ligand_c_min+1_atom_number,ligand_c_min+1_atom,ligand_c_min+1_atom=C,ligand_c_min+1_atom=O,ligand_c_min+1_Mulliken_charge,ligand_c_min+1_APT_charge,ligand_c_min+1_NPA_charge,ligand_c_min+1_NPA_core,ligand_c_min+1_NPA_valence,ligand_c_min+1_NPA_Rydberg,ligand_c_min+1_NPA_total,ligand_c_min+1_NMR_shift,ligand_c_min+1_NMR_anisotropy,ligand_c_min+1_ES_root_Mulliken_charge,ligand_c_min+1_ES_root_NPA_charge,ligand_c_min+1_ES_root_NPA_core,ligand_c_min+1_ES_root_NPA_valence,ligand_c_min+1_ES_root_NPA_Rydberg,ligand_c_min+1_ES_root_NPA_total,ligand_c_max_atom_number,ligand_c_max_atom,ligand_c_max_atom=P,ligand_c_max_Mulliken_charge,ligand_c_max_APT_charge,ligand_c_max_NPA_charge,ligand_c_max_NPA_core,ligand_c_max_NPA_valence,ligand_c_max_NPA_Rydberg,ligand_c_max_NPA_total,ligand_c_max_NMR_shift,ligand_c_max_NMR_anisotropy,ligand_c_max_ES_root_Mulliken_charge,ligand_c_max_ES_root_NPA_charge,ligand_c_max_ES_root_NPA_core,ligand_c_max_ES_root_NPA_valence,ligand_c_max_ES_root_NPA_Rydberg,ligand_c_max_ES_root_NPA_total,ligand_c_max-1_atom_number,ligand_c_max-1_atom,ligand_c_max-1_atom=C,ligand_c_max-1_atom=H,ligand_c_max-1_atom=P,ligand_c_max-1_Mulliken_charge,ligand_c_max-1_APT_charge,ligand_c_max-1_NPA_charge,ligand_c_max-1_NPA_core,ligand_c_max-1_NPA_valence,ligand_c_max-1_NPA_Rydberg,ligand_c_max-1_NPA_total,ligand_c_max-1_NMR_shift,ligand_c_max-1_NMR_anisotropy,ligand_c_max-1_ES_root_Mulliken_charge,ligand_c_max-1_ES_root_NPA_charge,ligand_c_max-1_ES_root_NPA_core,ligand_c_max-1_ES_root_NPA_valence,ligand_c_max-1_ES_root_NPA_Rydberg,ligand_c_max-1_ES_root_NPA_total,ligand_c_min_%VBur,ligand_c_min+1_%VBur,ligand_c_max_%VBur,ligand_c_max-1_%VBur
XPhos-16,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.2196,476.7239,4720.848,16308.9181,-0.19981,-0.01818,0.108995,0.09081499999999999,0.09081499999999999,-1628.40142138,0.750774,0.786791,0.787735,0.682342,-1627.650647,-1627.614631,-1627.613686,-1627.719079,5.818,4679.797,16311.7921,302.98,0.0098,0.000,272.82,0.0033,0.000,252.76,0.0050,0.000,249.37,0.0081,0.000,246.60,0.0408,0.000,243.20,0.0450,0.000,239.34,0.0037,0.000,234.80,0.0028,0.000,232.46,0.0014,0.000,227.92,0.0109,0.000,29,C,0,1,0,-0.451800,0.038370,-0.66977,1.99943,4.66173,0.00860,6.66977,166.6699,26.0102,-0.448927,-0.66764,1.99943,4.65974,0.00847,6.66764,36,C,1,0,-0.455057,0.052302,-0.66865,1.99943,4.66074,0.00847,6.66865,166.6949,27.8557,-0.455127,-0.66736,1.99943,4.65965,0.00828,6.66736,7,P,1,0.386721,0.480707,0.83289,9.99866,4.13035,0.03810,14.16711,341.0534,64.5100,0.550249,1.28637,9.99765,3.67026,0.04572,13.71363,40,H,0,1,0,0.137285,0.020722,0.24103,0.00000,0.75800,0.00097,0.75897,25.0691,8.7300,0.103232,0.22405,0.00000,0.77506,0.00089,0.77595,0.5380677225232777,0.5281877788090177,0.803119667075836,0.5160623933415167
XPhos-17,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.0616,476.7239,4499.477,15988.9509,-0.19741,-0.01684,0.107125,0.090285,0.090285,-1628.39086257,0.75106,0.786956,0.787901,0.683245,-1627.639803,-1627.603906,-1627.602962,-1627.707618,5.5668,4296.798,15991.5722,302.48,0.0291,0.000,278.01,0.0141,0.000,256.57,0.0329,0.000,251.25,0.0021,0.000,248.83,0.0059,0.000,245.95,0.0081,0.000,237.95,0.0266,0.000,237.00,0.0165,0.000,232.96,0.0267,0.000,227.97,0.0037,0.000,36,C,0,1,0,-0.455657,0.034363,-0.67071,1.99943,4.66264,0.00864,6.67071,167.3112,26.5078,-0.455105,-0.66900,1.99943,4.66107,0.00849,6.66900,30,C,1,0,-0.467804,0.058747,-0.66391,1.99941,4.65593,0.00857,6.66391,169.6249,19.9851,-0.464363,-0.66201,1.99941,4.65398,0.00863,6.66201,7,P,1,0.395739,0.477398,0.83105,9.99865,4.13097,0.03933,14.16895,335.7068,58.9469,0.550167,1.26015,9.99769,3.69636,0.04580,13.73985,83,H,0,1,0,0.168100,0.003702,0.24253,0.00000,0.75665,0.00082,0.75747,30.5304,6.2155,0.143132,0.22644,0.00000,0.77270,0.00085,0.77356,0.5505224394479207,0.5736055806712375,0.8217119247926709,0.5173797191700847
XPhos-18,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1208,476.7239,4393.796,16059.9848,-0.20178,-0.01389,0.10783499999999999,0.093945,0.093945,-1628.40912701,0.750985,0.786955,0.787899,0.683079,-1627.658142,-1627.622172,-1627.621228,-1627.726048,5.7663,4310.104,16063.542,286.63,0.0350,0.000,269.74,0.0144,0.000,249.22,0.0195,0.000,244.78,0.0095,0.000,243.18,0.0031,0.000,241.83,0.0351,0.000,235.23,0.0239,0.000,232.85,0.0058,0.000,231.09,0.0088,0.000,227.16,0.0032,0.000,36,C,0,1,0,-0.453596,0.037441,-0.67319,1.99943,4.66517,0.00859,6.67319,166.4572,25.4708,-0.451471,-0.67185,1.99943,4.66394,0.00847,6.67185,29,C,1,0,-0.458103,0.054496,-0.66704,1.99943,4.65913,0.00848,6.66704,166.5018,28.3396,-0.459108,-0.66618,1.99943,4.65845,0.00830,6.66618,7,P,1,0.406947,0.433383,0.83363,9.99863,4.13221,0.03553,14.16637,358.8917,62.8106,0.547777,1.22674,9.99771,3.73372,0.04183,13.77326,83,H,0,1,0,0.163596,-0.003388,0.24109,0.00000,0.75808,0.00084,0.75891,30.6353,6.5747,0.141194,0.22756,0.00000,0.77156,0.00089,0.77244,0.531002065806413,0.5296548007544684,0.8286578246160294,0.4856142031675698
XPhos-19,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,0.9611,476.7239,4823.585,15360.9422,-0.20295,-0.01995,0.11145,0.0915,0.0915,-1628.39278456,0.751262,0.787093,0.788037,0.683706,-1627.641522,-1627.605692,-1627.604748,-1627.709079,5.3023,4945.188,15362.3792,298.76,0.0232,0.000,272.45,0.0108,0.000,257.75,0.0151,0.000,253.75,0.0017,0.000,250.75,0.0028,0.000,242.36,0.0023,0.000,239.02,0.0213,0.000,236.61,0.0729,0.000,236.13,0.0179,0.000,227.93,0.0053,0.000,29,C,0,1,0,-0.457973,0.030179,-0.67409,1.99943,4.66605,0.00861,6.67409,167.0143,25.2462,-0.457744,-0.67281,1.99943,4.66492,0.00846,6.67281,35,C,1,0,-0.478874,0.045721,-0.66431,1.99940,4.65629,0.00862,6.66431,170.2599,20.0195,-0.473998,-0.66288,1.99940,4.65478,0.00870,6.66288,7,P,1,0.404310,0.434637,0.81839,9.99866,4.14630,0.03666,14.18161,367.8024,18.5497,0.553146,1.23122,9.99769,3.72773,0.04336,13.76878,64,H,0,1,0,0.168421,0.004824,0.24335,0.00000,0.75584,0.00081,0.75665,30.4567,6.2999,0.144566,0.22788,0.00000,0.77114,0.00098,0.77212,0.5559414388790754,0.6097122840633514,0.8344061555043262,0.519535343253196
XPhos-20,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1405,476.7239,4354.399,15698.8902,-0.20623,-0.01816,0.112195,0.094035,0.094035,-1628.40918186,0.75122,0.787038,0.787982,0.683948,-1627.657962,-1627.622144,-1627.6212,-1627.725234,5.8317,4438.137,15702.1262,290.29,0.0152,0.000,265.65,0.0120,0.000,254.20,0.0112,0.000,248.60,0.0047,0.000,244.63,0.0007,0.000,239.94,0.0028,0.000,235.58,0.0024,0.000,234.41,0.0757,0.000,232.43,0.0293,0.000,225.57,0.0043,0.000,36,C,0,1,0,-0.458601,0.033258,-0.67219,1.99943,4.66425,0.00851,6.67219,166.8900,25.5467,-0.456707,-0.67015,1.99943,4.66237,0.00834,6.67015,29,C,1,0,-0.462058,0.055879,-0.66728,1.99943,4.65927,0.00858,6.66728,166.5251,28.3782,-0.463153,-0.66646,1.99943,4.65864,0.00839,6.66646,7,P,1,0.406919,0.419033,0.81642,9.99863,4.15173,0.03322,14.18358,383.4788,60.7624,0.555571,1.22513,9.99764,3.73834,0.03889,13.77487,83,H,0,1,0,0.168529,-0.000540,0.24089,0.00000,0.75829,0.00082,0.75911,30.4661,6.7259,0.144571,0.22589,0.00000,0.77325,0.00086,0.77411,0.5522289751803838,0.5431573904972905,0.8420705966887219,0.5156731834376216
XPhos-21,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.0455,476.7239,4900.815,16209.6194,-0.20334,-0.0146,0.10897,0.09437,0.09437,-1628.39554858,0.751568,0.787252,0.788196,0.684491,-1627.643981,-1627.608297,-1627.607353,-1627.711058,5.7583,4982.496,16212.8441,286.04,0.0314,0.000,267.16,0.0087,0.000,250.08,0.0176,0.000,246.19,0.0017,0.000,243.78,0.0008,0.000,241.67,0.0426,0.000,236.35,0.0074,0.000,233.84,0.0143,0.000,233.49,0.0221,0.000,227.86,0.0087,0.000,36,C,0,1,0,-0.453157,0.035049,-0.67373,1.99943,4.66565,0.00865,6.67373,165.7657,25.3179,-0.450901,-0.67253,1.99943,4.66458,0.00852,6.67253,29,C,1,0,-0.462381,0.053903,-0.66798,1.99942,4.65961,0.00895,6.66798,167.0492,16.0030,-0.455854,-0.66669,1.99942,4.65804,0.00923,6.66669,7,P,1,0.403756,0.433188,0.83290,9.99864,4.13319,0.03527,14.16710,358.6438,52.3652,0.547451,1.23249,9.99770,3.72788,0.04193,13.76751,83,H,0,1,0,0.161979,-0.003582,0.24067,0.00000,0.75849,0.00084,0.75933,30.7036,6.5541,0.139785,0.22740,0.00000,0.77172,0.00088,0.77260,0.5355228885362714,0.559594024131014,0.8210532618783869,0.48456633034939073
XPhos-23,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.0309,476.7239,4308.665,16214.2657,-0.20419,-0.01477,0.10948000000000001,0.09471,0.09471,-1628.38186091,0.751891,0.787413,0.788357,0.68537,-1627.62997,-1627.594448,-1627.593504,-1627.696491,5.9007,4430.608,16217.6752,284.49,0.0334,0.000,267.18,0.0050,0.000,249.71,0.0085,0.000,248.32,0.0062,0.000,243.72,0.0025,0.000,241.68,0.0397,0.000,238.78,0.0039,0.000,236.35,0.0257,0.000,234.04,0.0122,0.000,227.85,0.0170,0.000,35,C,0,1,0,-0.459696,0.037414,-0.66625,1.99940,4.65857,0.00828,6.66625,161.6992,31.8107,-0.446806,-0.65327,1.99941,4.64586,0.00801,6.65327,36,C,1,0,-0.465053,0.051819,-0.66768,1.99941,4.65960,0.00866,6.66768,167.2906,13.3523,-0.459020,-0.66861,1.99941,4.66025,0.00895,6.66861,7,P,1,0.406815,0.435327,0.83271,9.99862,4.13201,0.03665,14.16729,354.0799,43.1018,0.556924,1.24670,9.99768,3.71286,0.04276,13.75330,78,H,0,1,0,0.192621,0.007833,0.23855,0.00000,0.76051,0.00094,0.76145,29.5635,9.3191,0.147945,0.21098,0.00000,0.78797,0.00105,0.78902,0.5537558755725875,0.5706415975569594,0.8329091943354989,0.620670039819167
XPhos-24,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.0947,476.7239,4518.618,15741.6531,-0.20732,-0.01827,0.112795,0.094525,0.094525,-1628.39632901,0.751843,0.787337,0.788281,0.685935,-1627.644486,-1627.608992,-1627.608048,-1627.710394,6.0088,4765.088,15745.0422,288.92,0.0145,0.000,264.70,0.0053,0.000,252.60,0.0019,0.000,250.09,0.0102,0.000,244.83,0.0014,0.000,242.34,0.0086,0.000,235.75,0.0045,0.000,235.10,0.0602,0.000,233.35,0.0054,0.000,227.23,0.0075,0.000,30,C,0,1,0,-0.463692,0.040237,-0.66564,1.99940,4.65807,0.00818,6.66564,162.4494,29.7388,-0.452210,-0.65303,1.99940,4.64574,0.00789,6.65303,29,C,1,0,-0.462247,0.045556,-0.66871,1.99942,4.66083,0.00846,6.66871,166.3144,13.1743,-0.457064,-0.66951,1.99942,4.66135,0.00875,6.66951,7,P,1,0.406620,0.419192,0.81344,9.99862,4.15423,0.03370,14.18656,377.7367,62.2810,0.560836,1.23674,9.99763,3.72643,0.03921,13.76326,67,H,0,1,0,0.194719,0.004551,0.23498,0.00000,0.76400,0.00102,0.76502,29.5226,9.7111,0.152786,0.20848,0.00000,0.79038,0.00114,0.79152,0.5689650010478727,0.5672285260920331,0.8455435466004012,0.6503697494087003
XPhos-28,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.158,476.7239,4447.569,15619.3822,-0.20631,-0.01818,0.112245,0.094065,0.094065,-1628.40921571,0.751323,0.787106,0.78805,0.68423,-1627.657893,-1627.62211,-1627.621165,-1627.724986,5.8512,4447.569,15622.9387,290.29,0.0152,0.000,265.35,0.0122,0.000,254.08,0.0097,0.000,249.34,0.0072,0.000,245.25,0.0005,0.000,239.68,0.0027,0.000,235.14,0.0831,0.000,234.52,0.0113,0.000,231.94,0.0111,0.000,226.16,0.0025,0.000,36,C,0,1,0,-0.458789,0.033869,-0.67251,1.99943,4.66455,0.00852,6.67251,166.9273,25.3807,-0.457036,-0.67062,1.99943,4.66284,0.00836,6.67062,29,C,1,0,-0.462086,0.055927,-0.66723,1.99943,4.65922,0.00858,6.66723,166.6921,28.4070,-0.463132,-0.66636,1.99943,4.65855,0.00838,6.66636,7,P,1,0.406580,0.419162,0.81643,9.99863,4.15177,0.03318,14.18357,383.6612,60.8851,0.556655,1.22734,9.99764,3.73617,0.03885,13.77266,83,H,0,1,0,0.167872,-0.000945,0.24078,0.00000,0.75839,0.00083,0.75922,30.4765,6.5783,0.144436,0.22615,0.00000,0.77298,0.00087,0.77385,0.5515703122660998,0.5433969042843029,0.8423101104757342,0.5134876201311338
XPhos-29,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.2267,476.7239,4439.902,15240.4533,-0.19571,-0.01545,0.10558,0.09013,0.09013,-1628.39350053,0.750916,0.786906,0.78785,0.683639,-1627.642584,-1627.606594,-1627.60565,-1627.709862,5.7626,4395.942,15244.0868,294.67,0.0791,0.000,279.08,0.0129,0.000,257.70,0.0006,0.000,254.88,0.0043,0.000,248.54,0.0124,0.000,240.75,0.0032,0.000,237.29,0.0220,0.000,230.91,0.0044,0.000,229.57,0.0148,0.000,226.09,0.0006,0.000,36,C,0,1,0,-0.454327,0.043017,-0.66871,1.99943,4.66074,0.00854,6.66871,166.2441,27.4032,-0.452651,-0.66738,1.99943,4.65958,0.00837,6.66738,33,C,1,0,-0.440133,0.039399,-0.66613,1.99942,4.65838,0.00833,6.66613,164.3609,30.6322,-0.438444,-0.66482,1.99942,4.65717,0.00823,6.66482,7,P,1,0.366688,0.421417,0.83347,9.99865,4.12822,0.03965,14.16653,300.4691,83.6403,0.567172,1.29115,9.99777,3.66467,0.04641,13.70885,37,H,0,1,0,0.150041,0.032914,0.24055,0.00000,0.75825,0.00120,0.75945,24.1597,9.0760,0.102458,0.21016,0.00000,0.78842,0.00142,0.78984,0.5505523786712972,0.4787581210143409,0.781114337894075,0.534295380377833
