entry,additive,aryl_halide,base,ligand,yield
4296,18,8,2,3,40.61436819
4297,18,9,2,3,62.9440737
4298,18,10,2,3,29.74076309
4299,18,11,2,3,38.06656269
4300,18,12,2,3,64.15465798
4301,18,13,2,3,4.069080612
4302,18,14,2,3,49.17268474
4303,18,15,2,3,57.52960259
4304,18,0,2,3,0
4305,18,1,3,3,12.78962475
4306,18,2,3,3,31.88542104
4307,18,3,3,3,41.17290032
4308,18,4,3,3,0
4309,18,5,3,3,36.44526769
4310,18,6,3,3,47.11829387
4311,18,7,3,3,6.880494813
4312,18,8,3,3,62.86856054
4313,18,9,3,3,72.345187
4314,18,10,3,3,72.24358198
4315,18,11,3,3,73.49750543
4316,18,12,3,3,86.32465757
4317,18,13,3,3,2.394294255
4318,18,14,3,3,47.68791361
4319,18,15,3,3,81.55614964
4320,18,0,3,3,0
4321,20,1,1,3,11.04036087
4322,20,2,1,3,24.23482722
4323,20,3,1,3,31.2993075
4324,20,4,1,3,0.337596865
4325,20,5,1,3,46.64890669
4326,20,6,1,3,45.17206702
4327,20,7,1,3,9.993569506
4328,20,8,1,3,68.91825786
4329,20,9,1,3,69.27632316
4330,20,10,1,3,78.77070783
4331,20,11,1,3,76.11415284
4332,20,12,1,3,81.78695125
4333,20,13,1,3,3.724806832
4334,20,14,1,3,17.80357266
4335,20,15,1,3,61.99734129
4336,20,0,1,3,0
4337,20,1,2,3,27.20831726
4338,20,2,2,3,38.14083048
4339,20,3,2,3,36.4250561
4340,20,4,2,3,1.088494579
4341,20,5,2,3,37.85579692
4342,20,6,2,3,41.07404232
4343,20,7,2,3,8.955312407
4344,20,8,2,3,59.10146589
4345,20,9,2,3,65.48133698
4346,20,10,2,3,62.79572595
4347,20,11,2,3,65.86005497
4348,20,12,2,3,64.68104609
4349,20,13,2,3,25.61137798
4350,20,14,2,3,56.47869884
4351,20,15,2,3,60.5253289
4352,20,0,2,3,0
4353,20,1,3,3,28.57251929
4354,20,2,3,3,38.20471013
4355,20,3,3,3,41.63261266
4356,20,4,3,3,1.226874544
4357,20,5,3,3,47.15627467
4358,20,6,3,3,49.15467449
4359,20,7,3,3,9.293896224
4360,20,8,3,3,74.97052076
4361,20,9,3,3,75.97219172
4362,20,10,3,3,85.53405964
4363,20,11,3,3,80.79670421
4364,20,12,3,3,85.64532689
4365,20,13,3,3,21.70039266
4366,20,14,3,3,76.95155975
4367,20,15,3,3,80.7977409
4368,20,0,3,3,0
4369,22,1,1,3,2.008708666
4370,22,2,1,3,25.56755062
4371,22,3,1,3,32.35958784
4372,22,4,1,3,0
4373,22,5,1,3,41.6263458
4374,22,6,1,3,41.53702825
4375,22,7,1,3,5.761815995
4376,22,8,1,3,63.22828466
4377,22,9,1,3,66.89026205
4378,22,10,1,3,72.60987428
4379,22,11,1,3,78.22401013
4380,22,12,1,3,70.14060434
4381,22,13,1,3,0.810171959
4382,22,14,1,3,48.96975625
4383,22,15,1,3,50.40479784
4384,22,0,1,3,0
4385,22,1,2,3,6.090802245
4386,22,2,2,3,38.90083473
4387,22,3,2,3,37.47062049
4388,22,4,2,3,0
4389,22,5,2,3,35.15329281
4390,22,6,2,3,41.08459601
4391,22,7,2,3,4.12761042
4392,22,8,2,3,56.83415199
4393,22,9,2,3,65.44832937
4394,22,10,2,3,58.01064055
4395,22,11,2,3,63.16520406
4396,22,12,2,3,66.65248144
4397,22,13,2,3,2.68455705
4398,22,14,2,3,58.35068095
4399,22,15,2,3,61.04278074
4400,22,0,2,3,0
4401,22,1,3,3,6.03417912
4402,22,2,3,3,38.15565558
4403,22,3,3,3,45.15638688
4404,22,4,3,3,0
4405,22,5,3,3,36.98776703
4406,22,6,3,3,44.33872807
4407,22,7,3,3,4.225486824
4408,22,8,3,3,59.21946541
4409,22,9,3,3,74.59845802
4410,22,10,3,3,78.02488381
4411,22,11,3,3,80.73687357
4412,22,12,3,3,88.24637541
4413,22,13,3,3,1.957264533
4414,22,14,3,3,65.74098646
4415,22,15,3,3,83.83843021
4416,22,0,3,3,0
4417,16,1,1,4,10.47269891
4418,16,2,1,4,12.16304801
4419,16,3,1,4,10.78771766
4420,16,4,1,4,1.152131483
4421,16,5,1,4,14.89842021
4422,16,6,1,4,16.26779165
4423,16,7,1,4,4.656693452
4424,16,8,1,4,21.20587604
4425,16,9,1,4,27.6859428
4426,16,10,1,4,21.50066765
4427,16,11,1,4,25.90827653
4428,16,12,1,4,28.29509241
4429,16,13,1,4,14.7474972
4430,16,14,1,4,17.65611496
4431,16,15,1,4,19.96336659
4432,16,0,1,4,0
4433,16,1,2,4,2.505489323
4434,16,2,2,4,15.19101144
4435,16,3,2,4,34.1813834
4436,16,4,2,4,0.467733508
4437,16,5,2,4,14.98944103
4438,16,6,2,4,40.85999304
4439,16,7,2,4,0.648980669
4440,16,8,2,4,24.05265274
4441,16,9,2,4,60.8676331
4442,16,10,2,4,20.28381752
4443,16,11,2,4,30.24326754
4444,16,12,2,4,53.5695113
4445,16,13,2,4,1.726024029
4446,16,14,2,4,36.92601799
4447,16,15,2,4,56.57387493
4448,16,0,2,4,0
4449,16,1,3,4,7.949590254
4450,16,2,3,4,30.30978378
4451,16,3,3,4,47.10591975
4452,16,4,3,4,0.256451547
4453,16,5,3,4,26.95590806
4454,16,6,3,4,49.01475041
4455,16,7,3,4,0.727174946
4456,16,8,3,4,34.67021781
4457,16,9,3,4,73.39202626
4458,16,10,3,4,29.55686861
4459,16,11,3,4,41.06227561
4460,16,12,3,4,86.42573792
4461,16,13,3,4,0
4462,16,14,3,4,27.34305282
4463,16,15,3,4,76.73986616
4464,16,0,3,4,0
4465,18,1,1,4,15.5615648
4466,18,2,1,4,24.35604753
4467,18,3,1,4,28.85136629
4468,18,4,1,4,0.979807222
4469,18,5,1,4,29.01476311
4470,18,6,1,4,33.20741805
4471,18,7,1,4,4.08442672
4472,18,8,1,4,46.70548466
4473,18,9,1,4,49.28704587
4474,18,10,1,4,31.37415917
4475,18,11,1,4,37.12306374
4476,18,12,1,4,42.69698784
4477,18,13,1,4,16.74814495
4478,18,14,1,4,52.20286143
4479,18,15,1,4,56.41870071
4480,18,0,1,4,0
4481,18,1,2,4,3.434831672
4482,18,2,2,4,26.32369704
4483,18,3,2,4,36.14852387
4484,18,4,2,4,0
4485,18,5,2,4,16.7341519
4486,18,6,2,4,49.985461
4487,18,7,2,4,0.995077613
4488,18,8,2,4,30.16614104
4489,18,9,2,4,59.31991617
4490,18,10,2,4,20.49711258
4491,18,11,2,4,31.02334366
4492,18,12,2,4,56.03747384
4493,18,13,2,4,2.039001868
4494,18,14,2,4,47.55321922
4495,18,15,2,4,59.16216512
4496,18,0,2,4,0
4497,18,1,3,4,5.071740985
4498,18,2,3,4,31.60555467
4499,18,3,3,4,41.60266431
4500,18,4,3,4,0
4501,18,5,3,4,20.44948228
4502,18,6,3,4,46.3015164
4503,18,7,3,4,1.005881291
4504,18,8,3,4,34.47263315
4505,18,9,3,4,72.29221067
4506,18,10,3,4,31.19527434
4507,18,11,3,4,39.71442231
4508,18,12,3,4,83.49602396
4509,18,13,3,4,0
4510,18,14,3,4,27.15696835
4511,18,15,3,4,67.35182955
4512,18,0,3,4,0
4513,20,1,1,4,6.112603375
4514,20,2,1,4,19.11941212
4515,20,3,1,4,29.76126623
4516,20,4,1,4,0
4517,20,5,1,4,49.20462645
4518,20,6,1,4,49.50904012
4519,20,7,1,4,1.743650282
4520,20,8,1,4,67.14890203
4521,20,9,1,4,68.20094264
4522,20,10,1,4,74.20453315
4523,20,11,1,4,74.49984474
4524,20,12,1,4,83.44233536
4525,20,13,1,4,2.899493403
4526,20,14,1,4,16.85617983
4527,20,15,1,4,65.67896113
4528,20,0,1,4,0
4529,20,1,2,4,17.43734901
4530,20,2,2,4,35.28597628
4531,20,3,2,4,36.96535355
4532,20,4,2,4,0.926720681
4533,20,5,2,4,38.5633346
4534,20,6,2,4,39.70763397
4535,20,7,2,4,1.666950752
4536,20,8,2,4,57.55922845
4537,20,9,2,4,61.4373102
4538,20,10,2,4,44.04139335
4539,20,11,2,4,53.66497703
4540,20,12,2,4,58.26903703
4541,20,13,2,4,15.2876268
4542,20,14,2,4,59.26239712
4543,20,15,2,4,62.55956501
4544,20,0,2,4,0
4545,20,1,3,4,15.21649465
4546,20,2,3,4,37.4061745
4547,20,3,3,4,43.02832469
4548,20,4,3,4,1.126878627
4549,20,5,3,4,43.83894822
4550,20,6,3,4,48.45171074
4551,20,7,3,4,1.342248202
4552,20,8,3,4,69.84952946
4553,20,9,3,4,74.90352783
4554,20,10,3,4,78.41262052
4555,20,11,3,4,80.77035612
4556,20,12,3,4,84.70172213
4557,20,13,3,4,9.540861126
4558,20,14,3,4,61.6695561
4559,20,15,3,4,74.59231799
4560,20,0,3,4,0
4561,22,1,1,4,1.159391266
4562,22,2,1,4,19.7798759
4563,22,3,1,4,27.25583167
4564,22,4,1,4,0
4565,22,5,1,4,27.61595801
4566,22,6,1,4,44.94211074
4567,22,7,1,4,0
4568,22,8,1,4,49.88008869
4569,22,9,1,4,61.83593039
4570,22,10,1,4,54.69797468
4571,22,11,1,4,66.42814295
4572,22,12,1,4,66.04767415
4573,22,13,1,4,0.899554125
4574,22,14,1,4,41.91155944
4575,22,15,1,4,45.77046106
4576,22,0,1,4,0
4577,22,1,2,4,2.749074467
4578,22,2,2,4,28.74221631
4579,22,3,2,4,33.74215602
4580,22,4,2,4,0
4581,22,5,2,4,20.54633014
4582,22,6,2,4,34.2854552
4583,22,7,2,4,0.52608193
4584,22,8,2,4,35.20097749
4585,22,9,2,4,57.87416713
4586,22,10,2,4,28.17135486
4587,22,11,2,4,42.18931962
4588,22,12,2,4,54.86277738
4589,22,13,2,4,1.720185042
4590,22,14,2,4,52.96278289
4591,22,15,2,4,55.26466335
4592,22,0,2,4,0
4593,22,1,3,4,2.565604497
4594,22,2,3,4,25.67305216
4595,22,3,3,4,40.24019595
4596,22,4,3,4,0
4597,22,5,3,4,20.84643886
4598,22,6,3,4,46.31398784
4599,22,7,3,4,0.553317014
4600,22,8,3,4,32.70750682
4601,22,9,3,4,69.61841713
4602,22,10,3,4,38.40380593
4603,22,11,3,4,57.42667045
4604,22,12,3,4,86.23315653
4605,22,13,3,4,1.44008073
4606,22,14,3,4,43.53836522
4607,22,15,3,4,69.79590237
4608,22,0,3,4,0
